name,team,position,value,total_points,points_per_game,elapsed
Nick Pope,Newcastle,GK,5.3,56,4.0,3.3284833431243896
Joško Gvardiol,Man City,DEF,5.1,94,3.8,3.3284833431243896
Kyle Walker,Man City,DEF,5.4,108,3.7,3.3284833431243896
Nathan Aké,Man City,DEF,5.0,97,3.6,3.3284833431243896
Jakub Kiwior,Arsenal,DEF,4.1,66,3.5,3.3284833431243896
Mohamed Salah,Liverpool,MID,13.4,203,6.8,3.3284833431243896
Son Heung-min,Spurs,MID,9.9,202,6.3,3.3284833431243896
Michael Olise,Crystal Palace,MID,5.6,107,6.3,3.3284833431243896
Martin Ødegaard,Arsenal,MID,8.6,173,5.2,3.3284833431243896
Ollie Watkins,Aston Villa,FWD,8.9,221,6.3,3.3284833431243896
Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.5,128,4.3,3.3284833431243896
